Volume,Text No.,Text Title,Match with T Text? (1=yes 0=no 2 = ref),Quote in LS,Ch. in T Text,Quote in T Text,P. No. in T Text,UID
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/__rang rig ngo bo skur gnas te/____/__gsal la rang bzhin ma grub pa/____/__snying nang yab yum zhi ba'i tshul/____/__dung khang khro bo'i tshul du gnas/____/__ zhes pas/__,18,rang rig ngo bo skur gnas te/_/gsal la rang bzhin lhun grub pas/_/snying nang yab yum zhi ba'i tshul/_/dung khang khro bo'i tshul du gnas/_,,35797
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_nang ltar DA ki yab yum lnga/_/rtsa rnams nang na yi ger gsal/_/de yang gsung gi tshul du 'o/_/zhes pas/,,,,26082
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa sku yi rang gdangs 'od/_/rtsa yi nang na nyi zer bzhin/_/dbang po'i sgo nas nges 'thon te/_/sgron ma nam mkha'i mthongs su gsal/_/zhes so/_/,18,rig pa sku'i rang mdangs las/_/rtsa'i nang na thig le dang /_'od zer lta bur gnas pa'o/_/rig pa sku'i rang rtsal las/_/rtsa'i nang na nyi zer _bzhin|_|dbang po'i sgo nas nges thon te/_/thugs rje nam mkha'i mthongs su gsal/_/,,73412
7,14,zab don rgya mtsho’i sprin,0,de'ang klong gsal las/_rgyang zhags las ni gzugs bsdus te/_/rlung gis bskyed cing 'phel bar byed/_/'od dang 'gro ba'i 'phel 'grib kyis/_/ye shes dag ni sdud par byed/_/thig le stong pas las kun byed/_/'das pa las kyi rlung bzung nas/_/rlung gi bkrag dang gzi mdangs bskyed/_/bskyur zhing ye shes snang ba ston/_/shes rab rab byung sgron ma yis/_/chos kun mnyam pa ro gcig tu/_/bsdus te rang snang 'dzin par byed/_/'dis ni bag chags 'brel rgyun gcod/_/dbyings kyi dwangs ma sdud pa dang /_/rig pa'i sku rnams 'dzin pa dang /_gnad gsum bcud du smin pa ste/_'khor ba nyid ni spong bar byed/_/de ltar mig la sgron shar bas/_/sangs rgyas dgongs pa'i gnad bsdus par/_/rang snang yul rnams 'dzin pa'o/_/zhes so/_/,,,,20228
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/ rig pa'i sku ni bum sku 'dra/_/ye shes bum pa'i mar me 'dra/_/thugs rje me long ngos ltar gsal/_/zhes pas/_,18,rig pa'i sku ni bum sku 'dra/_/ye shes bum pa'i mar me 'dra/_/thugs rje me long ngos ltar gsal/_/,,80086
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_sgyu ma lus kyi rtsa nang na/_rig pa'i ngo bo yi ger grub/_/ces pa dang /_,18,sgyu ma lus kyi rtsa nang na/_/rig pa'i ngo bo yi ger grub/_/,,39062
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rang byung rig pa'i rang rtsal las/_/ sku lnga dang ni ye shes lnga/_/rigs lnga 'od lnga rlung ni lnga/_/shes rab lnga la sogs par gnas/_/zhes pas/_,18,rang byung rig pa'i rang rtsal las/_/sku lnga dang ni ye shes lnga/_/rigs lnga 'od lnga rlung ni lnga/_/shes rab lnga la sogs par gnas/_/,,57428
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa'i rtsal las ye shes gsum/_/ngo bo stong pa'i ye shes dang /_/rang bzhin gsal ba'i ye shes dang /_/thugs rje kun khyab ye shes so/_/zhes so/_/,18,rig pa'i rtsal la ye shes gsum/_/ngo bo stong pa'i ye shes dang /_/rang bzhin gsal ba'i ye shes dang /_/thugs rje kun khyab ye shes gsum/_/,,55132
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_sems ni dran bsam rig pa'i rtsal/_/snang shes dag tu gyur tshad kun/_/ rig pa nyid las logs na med/_/ces so/_/,18,sems ni dran sems rig pa'i rtsal/_/snang shes dag tu 'gyur tshad kun/_/rig pa nyid ni log na med,,32942
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_/_nyi ma'i 'od zer tshul bzhin du/_/ sems ni ye shes rig pa'i rtsal/_/ye shes med na sems med de/_/zhes so/,,,,60741
7,14,zab don rgya mtsho’i sprin,1,des na klong gsal las/_/_sems can rang rgyud rtogs tshogs ni/_/bzhi bcu rtsa gnyis sangs rgyas te/_/phung po 'byung ba yab yum lnga/_/dug lnga ser sna thub pa drug/tshogs brgyad sems dpa' yab yum brgyad/_/sgo bzhi sgo ba yab yum bzhi/_/g.yas g.yon nyi ma zla ba 'o/_/zhes pas/_,18,sems can rang rgyud rtog tshogs nyid//bzhi bcu zhe gnyis sangs rgyas so/_/phung po 'byung ba yab yum lnga/_/dug lnga ser sna thub pa drug_/tshogs brgyad sems dpa' yab yum brgyad/_/sgo bzhi sgo ma yab yum bzhi//_g.yas g.yon nyi ma zla ba'o/_/,,12159
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_dbang thob rgyud smin chos sgo phyed/_/gsang sngags don kun 'grub par 'gyur/_/_zhes pas/,101,dbang thob rgyud smin chos sgo phyed/_/gsang sngags don kun 'grub par 'gyur/_/,,30235
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_spros bcas phyi yi bum dbang dang /_/spros med nang gi gsang dbang dang /_/shin tu spros med shes rab ye shes dbang /_/ Rab tu spros med tshig dbang Rin po che/_/snod ldan bu la rim pa bzhin du bskur/_/_zhes pa dang /,101,spros bcas phyi'i bum dbang dang /_/spros med nang gi gsang dbang dang /_/shin tu spros med shes rab ye shes dbang /_/rab tu spros med tshig gi dbang /_/snod ldan bu la rim [255] bzhin bstan/_/,,65766
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mtshan nyid ldan pa'i bla ma yis/_/dbang bskur bas ni sdug bsngal grol/_/_mtshan nyid mi ldan bla mas ni/_/dbang bskur byas na gnyis ka 'phung /_/zhes so/_/,48,mtshan nyid ldan pa'i bla ma ni/_/dbang bskur bas na sdug bsngal grol/_/de lta bu'i bla ma la/_/gsol ba btab pas dgos 'dod 'byung /_/,,58560
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_dga' ston bar chad sel ba dang /_yon tan kun rdzogs 'grub par 'gyur/_zhes pa dang /_,,,,79153
7,14,zab don rgya mtsho’i sprin,0,lnga*pa*ni*klong gsal las/_bar chad mi zhugs bsrung bya'i phyir/_hUM gi sbyor bas bsrung mtshams bya/_zhes pas/,,,,43109
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_/_dam tshig khas len gyur na sbyin/_/ces so/ ,,,,15432
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_bkra shis rdzas dang sa bzang la/_/rin po che yis legs par rtsig_/rab ni ji ltar 'grub pa la/_/tha ma mda' gang mdung gang tshad/_/ces pas/,,,,93919
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_rdo rje slob dpon bya ba'i las/_/bum pa lha dang sbyin sreg dang*/_/slob ma sta gon nye bar bya/_/zhes pas/_,,,,97411
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_thig skud ye shes lnga sgril la/_/ dkyil 'khor steng gi nam mkha' la/_/tshangs thig cha chen dag kyang gdab/_/ skad cig de la lha tshogs bskyed/_/mchod pa dang ni bstod pa bya/_/zhes pas/ ,,,,63652
7,14,zab don rgya mtsho’i sprin,0,dang po ni klong gsal las/_maN+Dal yon phul gsol ba gdab/_/me tog gang la phog pa yis/_/rigs sbyong rig pa'i dbang lnga bskur/_/zhes pas/_,,,,95602
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_sku gsung thugs dang yon tan dang /_/phrin las dag gi dbang bskur bya/_/zhes pas/_,,,,96784
7,14,zab don rgya mtsho’i sprin,1,dang po klong gsal las/_dbang bskur thog ma tha ma ru/_/dga' ston ma byas dngos grub med/_/_/dga' ston chen pos mchod pa yis/_/bla ma dang ni de yi 'khor/_/de bzhin rang gi rdo rje spyan/_/gcig dang gnyis dang gsum dag nas/_/brgya stong grangs med dag la ni/_/tshogs kyi dga' ba sus byas pa/_/ston mo yon dang bcas pa yis/_/rnal 'byor pa rnams mgu byas na/_/legs pa thams cad 'grub pa dang /_/nyes pa kun las grol bar 'gyur/_/zhes pa dang /,61,dbang bskur thog ma tha ma ru/_/dga' ston ma byas dngos grub med/_/,,48952
7,14,zab don rgya mtsho’i sprin,1,gnyis pa klong gsal las/_bla ma dang ni dbang mchog gi_/gsung dang gzhung las 'gal ba na/_na rag sdug bsngal myong bar 'gyur/_zhes pas/,52,bla ma dang ni dbang mchog gis/_/gsung dang gzhung las 'gal ba na/_/na raka sdug bsngal myong bar 'gyur/_/,,60531
7,14,zab don rgya mtsho’i sprin,1,khyad par klong gsal las/_dbang thob rigs kyi bu de nyid/_/tshe 'dir bsam pa kun 'grub dang /_/phyi ma mngon par rdzogs sangs rgyas/_/zhes so/_/,11,dbang thob rigs kyi bu de nyid/_/tshe 'dir bsam pa kun 'grub dang*/_/phyi ma mngon par rdzogs sangs rgyas/_/,,99282
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus kyi khyab tshad thams cad la/_/_/phung po lnga ni rigs lnga dngos/_khams lnga yum lnga nyid du gnas/_/zhes pas,11,lus kyi khyab tshad thams cad la//_phung po lnga ni rigs lnga dngos/_/khams lnga yum lnga nyid du gnas/_/,,94281
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_stong dang snang ba kun bdag nyid/_/yab yum 'khril sbyor gcig gi ngang /_/zhes pas/,,,,75538
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_stong gsal rig pa'i ye shes lnga/_/thabs shes zung 'jug ngang nyid dngos/_/,11,stong gsal rig pa'i ye shes sku/_/thabs shes zung 'jug dngos su snang /_/,,81034
7,14,zab don rgya mtsho’i sprin,1,de'ang klong gsal las/_'byung ba'i gdangs las grub pa yi/_/_lus 'di bde gshegs pho brang nyid/_/rigs lnga yab yum lnga yi gnas/_/_phung khams skye mched lha yi sku/_/zhes pas/,13,byung ba'i dngas ma las grub pa'i/_/lus 'di bder gshegs pho brang nyid/_/rigs lnga yab yum lnga'i gnas/_/phung khams skye mched lha'i sku/_/,,26966
7,14,zab don rgya mtsho’i sprin,0,dang po ni klong gsal las/_yid sgrib dag dang nus ldan phyir/_/de la de yi nub phyogs su/_/dus ni nam phyed dus dag tu/_/gsum pa'i phyag rgya mtshan ldan ma/_khrus byas rgyan gyis spras pa bzhag_/ces pas/_,,,,92385
7,14,zab don rgya mtsho’i sprin,1,de'ang klong gsal le'u brgyad pa las/dus gsum sangs rgyas thams cad kyang /_/b+ha ga'i dbyings nas rang byung ste/_/chos rnams kun gyi 'byung gnas nyid/_/b+ha ga gsang sngags kun gyi gnas/_/bde chen ye shes 'byung ba yin/_/'di nyid ma brten thabs gzhan med/_/thabs kyi rgyud kyis grol ba yin/_/bde chen 'di brten grol ba thob/_/ yang dag sangs rgyas 'di las byung /_zhes pas/_,11,dus gsum sangs rgyas thams cad kyang /_/b+ha ga'i dbyings nas rang byung te/_/chos rnams kun gyi 'byung gnas nyid/_/b+ha ga gsang sngags kun gyi gnas/_/bde chen ye shes 'byung ba yin/_/'di nyid ma brten thabs gzhan med//_thabs kyi rgyud kyi grol ba yin/_/bde chen 'di brten myang 'das thob/_/yang dag sangs rgyas 'di las byung /_/,,16525
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_bud med brnyas shing mkha' la gshe_/bde dang bral na na rag spyod/_ces gsungs so/,11,bud med brnyas shing mkha' la gshe/_/bde dang bral na na raka spyod//thabs kyi tshul gyi b+ha ga mchod/_/,,67104
7,14,zab don rgya mtsho’i sprin,0,dang po klong gsal las/_dad dang ngo tsha med pa dang /_rigs dang rang bzhin nyams pa spang /_/zhes pas/_,,,,34794
7,14,zab don rgya mtsho’i sprin,1,klong gsal nyi ma'i rgyud las/_/_phyi nang gsang ba'i rtags tshang zhing /_/dri zhim skad snyan yid 'ong mdzes/_/_/bde ba'i mdangs ldan chos la mos/_/_gsang thub shes rab che ba 'o/_/zhes pas/_,99,phyi nang gsang ba'i rtags tshangs zhing /_/dri zhim yid 'ong skad snyan mdzes/_/bde ba'i mdangs ldan chos la mos/_/gsang thub shes rab che ba bsgrub/,,34029
7,14,zab don rgya mtsho’i sprin,0,mdor na klong gsal las/_skyon can spang zhing yon tan ldan pa bsten/ 'bras bu gnas skabs mthar thug phun sum tshogs/_zhes so/_/,,,,16806
7,14,zab don rgya mtsho’i sprin,1,kun tu bzang mo klong gsal nyi ma'i rgyud las/_byang chub sems kyis kun blangs nas/_/gzhan don lhur len sems dpa' yis/_/sprul pa 'dzin la nyes pa med/_/ces so/_/,99,byang chub sems kyi kun bslang nas/_/gzhan don lhur du len 'dod pas/_/sprul sku bzhag la nges pa med/,,89637
7,14,zab don rgya mtsho’i sprin,1,dang po klong gsal las/_skal ldan nges shes bskyed pa'i phyir/_/_brgyud pa'i lo rgyus bshad par bya/_zhes pas/,99,skal ldan nges shes bskyed pa'i phyir/_/rgyud pa'i lo rgyus bshad par bya/_/,,97547
7,14,zab don rgya mtsho’i sprin,0,gsum pa klong gsal las/_brgyud pa nye zab khungs btsun phyir/_kun tu bzang nas rim pas bshad/_ces pa dang /,,,,44006
7,14,zab don rgya mtsho’i sprin,1,dang po klong gsal las/_byams dang snying rje chos spyi'i lam/_/theg pa chen por 'jug phyir du/_/ zhes pa dang /,101,byams dang snying rje chos spyi'i lam/_/theg pa chen por chu 'jug phyir sbyangs/_/,,68125
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mi rtag snying rje byang sems kyis/_/chos 'jug theg chen lam du 'gro/_/zhes so/_/,101,mi rtag snying rje byams sems kyis/_/chos 'jug theg chen lam du 'gro/_,,20393
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_'khrul rgyu zad par bya ba'i phyir/_/'khor 'das ru shan nang ltar dbye/_/zhes pas/,101,nang gi 'khrul rgyu zad pa'i phyir/_/'khor 'das ru shan nang ltar 'byed//,,12036
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_spyi bo mgrin pa snying ga dang /_/lte ba gsang ba rkang mthil du/_a su nr-itri pre du gnas/_/zhes pas/,31,spyi bo mgrin pa snying ga dang /_/lte ba gsang ba rkang mthil du/_/a tri nr-i su pre du dang /,,60875
7,14,zab don rgya mtsho’i sprin,0,klong gsal*las/_ru shan*nang*ltar*sus dbye ba/_/'khrul rgyud 'khor ba'i sa bon stongs/_/gsum po 'khor bar ldog pa med/_/ces so/,,,,66637
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus ngag yid gsum sngon 'gro ni/_/thun mong khyad par mthar thug gi_/dgos pa gsum du shes par bya/_/zhes pas/,101,lus ngag yid gsum mngon 'gros nas//thun mong khyad par mthar thug gis/_/dgos pa gsum du shes par bya/_/,,95839
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_'di ltar rnal du sus phab pas/_/'byung 'khrugs nad rkyen zhi ba dang /_/'dzin pa rang grol nyid du 'gyur/_/zhes so/_/ma phab pa'i skyon ni/_de nyid las/_yon tan rnams las ldog skyon yod/_/ces so/,101,de ltar rnal dbab [256] yon tan gyis/_/'byung 'khrug nad rkyen zhi ba dang /_/'dzin pa rang grol nyid du 'gyur/_/de ltar ma dbab skyon mang ste/_/yon tan rnams la bzlog rkyen yod/_/,,37436
7,14,zab don rgya mtsho’i sprin,1,gnyis pa sor gzhug pa ni klong gsal las/_ka dag don ni rtogs bya'i phyir/___/_rnal du phab nas sor ni 'jug/_ces par/_,101,ka dag don ni rtogs phyir dang /_/nyams ldan mngon sum don rtogs 'gyur/_/,,88771
7,14,zab don rgya mtsho’i sprin,1,de skad du klong gsal las/_nyan thos zhi ba'i lta stangs kyis/___/_lus ngag yid gsum rnal du phebs/___/_zhes so/___/,8,nyan thos zhi ba'i lta stangs kyis/_/lus ngag yid gsum rnal du phab/_/,,44554
7,14,zab don rgya mtsho’i sprin,1,skad du klong gsal las/_khro bo nyid kyi lta stangs kyis/___/_rnal phebs yon tan gsum yang 'grub/___/_ces so/___,8,khro bo nyid kyi lta stangs kyis//_rnal phab yon tan gsum tsam 'grub/_/,,10065
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mngon sum gnad du dbab pa'i phyir/___/_phyi nang gsang ba'i bya ba ni/___/_lus ngag yid kyis dgu phrugs gtong /___/_ zhes so/___/,101,mngon sum gnad du dbab pa'i phyir/_/phyi nang gsang ba'i bya ba ni/_/lus ngag yid gsum dgu phrugs btang /_/,,50485
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus ngag 'khrul pa rgyun chad nas/___/_ye shes rgyud la gnas par 'gyur/___/_zhes so/___/_ma btang ba'i skyon ni/_de nyid las/_byar med rgyud la ma gnas na/___/_rig pa'i don la rig pa med/___/_ces so/___/_,101,lus ngag 'khrul pa rgyun bcad pas/_/ye shes rgyud la gnas par 'gyur/_/byar med rgyud la mi gnas na/_/rig pa'i don la reg pa med/_/,,27488
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ rig pa lus la gnas gyur kyang /___/_'khrul 'khor dag gis ma bcun na/___/_ye shes dbang por snang mi nus/___/_zhes pa dang /,101,rig pa lus la gnas gyur kyang /_/'khrul 'khor dag gis ma gcun na/_/,,43937
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_lus kyi gnad ni ma gzir na/___/_'byung tshad rlang ni mi zin cing /___/_de bzhin lus la drod mi skye/___/_rig pa dngos su snang mi nus/___/_zhes so/,101,lus kyi gnad mchog ma zin na/_/de bzhin lus la drod mi skyes/_/rig pa dngos su [257] snang mi nus/_/,,34583
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rang gi gnad gzir mchog tu gces/_zhes so/___/,101,ngag gi gnad gzir mchog tu gces|_,,35092
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de ltar ngag gnad sus gzir ba/_/ ngag gi rkyen zad mya ngan 'da'/___/_zhes so/___/,,,,87476
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/___/_gnad gzir gtad pa'i 'bem nyid bca'/___/_zhes,,,,16249
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de ltar sems kyi gnad gzir bas/___/_sku gsum rig pa stong par 'char/___/_zhes so,,,,71212
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_gnad gsum sngon du ma gzir na/___/_mngon sum rang thog mi phebs te/_/_yid dpyod 'dzin dang khyad med pas/___/_gnad gsum btsal ba mchog tu gces/___/_zhes pa dang /,101,gnad gsum mngon du ma gzir na/_/mngon sum rang thog mi pheb ste/_/yid dpyod 'dzin dang khyad par che/_/gnad gsum rtsol ba mchog tu gces/_,,17887
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_ye shes snying gi dkyil na gnas/___/_ dar dkar skud pa lta bu yi/___/_rtsa yi lam la snang bar byed/___/_ces pa dang de nyid las/___/_'khor lo lnga yi dbus dag na/___/_ro ma rkyang ma kun d+har ma/___/_dbang po'i sgo la zug par gnas/___/_rtsa yi gtso bo gsum las ni/___/_yal ga grangs las 'das par gyes/___/_thad sor dbang po'i sgo rten byed/___/_de yis chos kun ston par byed/___/_khyad par tsit+ta nas 'brel ba'i/___/_dar skud ba men rwa yi kha/___/_dbang po'i mig la zug pa ste/___/_de ni chos nyid kun gyi lam/___/_zhes pas/,,,,77533
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rkyen bral gsum la 'char bar 'gyur zhes pas/_dbang,18,rkyen bral gsum las 'char bar 'gyur/_/,,82176
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rkyen bral gsum la 'char bar 'gyur zhes pas/_dbang,101,rkyen bral gsum la 'char bar 'gyur,,30571
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_phyi yi rlung ni dal zhing snyoms/___/_yud tsam phyi ru 'dus pa yis/___/_rlung gi 'gro 'ong chad par 'gyur/___/_zhes pas/,101,phyi nang rlung ni dal zhing snyoms/_/yid tsam phyi ru 'dur ba yis/_/rlung gi 'gro 'ong chad par 'gyur,,33486
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig gnad lug rgyud btson du bzung /___/_dngos snang dal ba nyid kyis brten/___/_zhes pa dang /,101,rig gnad lug rgyud btson du bzung /_/dngos snang dal ba nyid kyi rten/_,,66861
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_sangs rgyas mkha' 'gro'i zhing khams su/___/_rdo rje mkha' 'gro'i me long la/___/_rin chen mkha' 'gros de sgo phye/___/_sgo la las kyi DA ki byon/___/_pad+ma DA kis mngon sum bstan/___/_zhes so/,,,,22383
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_gnad gsum bstun par ma byas na/___/_rig pa'i don la reg mi 'gyur/___/_zhes so/,101,gnad gsum bstun par ma byas na/_/rig pa'i don la reg mi 'gyur/_,,42722
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_ngo sprod bla mas rgyas par gdab/_ces pas/_'di la sku gsum du ngo sprad pa/___,,,,95877
7,14,zab don rgya mtsho’i sprin,0,gnyis pa klong gsal las/_sangs rgyas chos dang dge 'dun ni/___/_ye rdzogs rang gi lus la gnas/___/_zhes pas/,,,,49887
7,14,zab don rgya mtsho’i sprin,1,gsum pa klong gsal las/_sems can kun rig dri ma med/___/_phung po 'byung ba yab yum lnga/___/_rtsa khams skye mched sems dpa'i tshogs/___/_srid gsum dkyil 'khor rang lus rdzogs/___/_zhes pas,18,sems can kun rig dri ma med/_/phung po 'byung ba yab yum lnga/_/rtsa khams skye mched lha'i tshogs/_,,21364
7,14,zab don rgya mtsho’i sprin,1,dang po sku lnga ni klong gsal las/_rang gi rig rtsal sku lngar shar/___/_rnam snang mi bskyod rin chen 'byung /___/_snang mtha' don yod grub par shar/___/_zhes pas/,18,rang rig rig rtsal sku lnga shar/_rnam snang mi bskyod rin chen 'byung /_/snang mtha' don yod grub par shar/_,,18429
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa'i yon tan 'od lngar gsal/___/_zhes pas/,18,rig pa'i yon tan 'od lngar gsal/_,,65195
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_stong gsal rig pa'i ye shes ni/___/_mkha' 'gro rnam pa lngar gnas so/___/_zhes pas/,,,,11806
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_phyi nang gsang ba thams cad kyang /_ngo bo nyid ni mthong zhing rtogs/_zhes so/,,,,33387
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_rim dgu so so'i 'dod pa la/___/_yid dpyod 'dzin pa nyid du 'dod/___/_ces so/,,,,39173
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'gyu byed nyid la tshur bltas pas/___/_ma spangs rang grol ser bu 'dra/___/_zhes so/,,,,92382
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_nges tshig sgom pa gnas pa 'o/___/_zhes pa'o/___,,,,75142
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_zung 'jug sgom pa mchog tu zab/___/_ces so/___/,,,,51593
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_dge sbyor srang du 'jug pa'i phyir/___/_thun bzhi'i rnal 'byor nyid la bslab/___/_ces so/___/_,,,,21576
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_stong gsal yid gnyis bsgom dang bral/___/_sgom pa kun gyi mchog yin no/___/_zhes so/___/,4,stong gsal yid gnyis b+haiM dang bral/_/b+haiM pa kun gyi mchog yin no/_,,37759
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'bras bu zhes bya btsan sa zin/___/_rgyal po gdan la zin pa ltar/___/_mi 'gyur ldog pa med pa 'o/___/_zhes pas/,,,,42791
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ snang bzhi'i 'char tshul mi shes na/___/_sa zin med pa'i skyon nyid 'byung /___/_snang ba bzhi ru shes par bya/___/_zhes pas/_,101,snang bzhi 'char tshul ma shes na/_/sa zin med pa'i skyon 'byung bas/_/snang ba bzhi [258] ru shes par bya/_/,,38810
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rkyen bral mkha' la bla ma yis/___/_gzigs stangs gcun zhing ngo sprad pas/___/_dbang po'i sgo la sgron ma ni/___/_'ja' 'am rma bya'i mdongs lta bu/___/_thig le lug rgyud 'brel ba las/___/_'gul 'phrigs 'gyu ba'i rnam par rgyu/___/_zhes pas/,101,rkyen bral mkha' la bla ma'i/_/gzigs stangs gcun zhing ngo sprad pas/_/dbang po'i sgo la sgron ma ni/_/'ja' 'am rma bya'i mdongs lta bu/_/thig le lug rgyud 'grel pa la/_/'gul 'phrig rgyu ba'i rnam pa'o/_/,,57231
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ de ltar gsal ba'i dbyings rig ni/_nyi ma'i 'od kyi tshul du gnas/_zhes so/___/_ ,101,de ltar gsal ba'i dbyings rig ni/_/nyi ma 'od kyi tshul du gnas/_/,,73363
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_de yang ngo bo ka dag la/___/_rang bzhin lhun grub nyid du ste/___/_thugs rje kun la khyab pa nyid/___/_tsit+ta dag nas rtsa la 'char/___/_ngo bo mngon sum sgo la 'char/___/_rig pa mngon sum zhes su brjod/___/_yid dpyod rnams dang bral ba 'o/___/_zhes pas/,101,de dag ngo bo ka dag la/_/rang bzhin lhun grub nyid du ste//thugs rje kun la khyab pa nyid/_/tsit+ta dag nas rtsa la 'char/_/ngo bo mngon sum sgo la 'char/_/rig pa mngon sum zhes su brjod/_/yid dpyod rnams dang bral ba'o/_/,,80999
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa mngon sum mthong ba ni/___/_bden pa mthong ba'i gnad kyis su/_khams gsum ldog pa ma yin no/___/_zhes pa,101,rig pa_mngon sum mthong ba ni/_/bden pa mthong ba'i gnad kyis ni/_/khams gsum bzlog pa ma yin no/_/,,91319
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_gong du 'phel ba'i snang ba yis/_nyams kyi 'phel shan dbye ba gces/_zhes pas/_,101,gong du 'phel ba'i snang ba'i/_/nyams kyi 'phel shan dbye ba gces/_/,,72022
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ nyams snang gong du 'phel ba ni/___/_'od ni sna tshogs 'gyur 'phel dang*/___/_thig le 'phel zhing rig brtan tshad/___/_sa bon 'bras bu bar bzhin 'byung /___/_zhes pas/_,101,nyams snang gong du 'phel ba yis/_'od zer sna tshogs 'gyur 'phel dang //thig le 'phel zhing rig rten tshad/_/sa bon 'bras bu'i bar bzhin 'byung /_/,,13064
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_sku shar nyams kyi 'phel rdzogs na/___/_bar do'i snang 'byung 'dir chod pas/___/_longs spyod ngos zin bar do stongs/___/_zhes so/,101,sku shar nyams kyi 'phel rdzogs nas/_/bar do'i snang ba 'dir chod pa'i/_/longs spyod ngos zin bar [259] do stong /_/,,56496
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa tshad la ma phebs na/___/_rnal 'byor drod tshad rnyed mi 'gyur/___/_zhes pas/_,101,rig pa tshad la ma pheb na/_/rnal 'byor drod tshad rnyed mi 'gyur/_,,94930
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_rig pa tshad phebs snang ba yis/_phyi nang gzung 'dzin rdos bcas grol/_ces pa dang*/_ma phebs pa'i skyon ni/_de ltar tshad la ma phebs na/_ phung po'i snang 'dzin dag mi 'gyur/_zhes so/___/,101,rig pa tshad la pheb pa yi/_/longs spyod sku nyid mngon du gyur/_/de ltar tshad la ma pheb na/_/phung bo'i snang 'dzin dag mi 'gyur/_/chos rnams zad pa'i snang ba ni/_/,,50030
